player.name,player.slug,player.shortName,player.position,player.id,playerCoordinates.x,playerCoordinates.y,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType
Dan Ndoye,dan-ndoye,D. Ndoye,M,944327,90.3,70.0,False,miss,assisted,right-foot,high-right,0.036656137555838,78,,4642,13,758,42.0,63.9,,,,30.0,9.7,,,58.0,0,58.0,36.1,,
Billy Gilmour,gilmour-billy,B. Gilmour,M,907668,91.2,60.8,True,block,corner,head,low-left,0.013996063731611,76,,4526,15,874,53.2,19.0,7.0,40.8,0.0,39.2,8.8,40.8,7.0,46.8,0,46.8,81.0,,
Scott McKenna,scott-mckenna,S. McKenna,D,358108,85.9,51.5,True,miss,set-piece,head,high,0.014870067127049,74,,4398,17,1002,53.3,70.8,,,,48.5,14.1,,,46.7,0,46.7,29.2,,
Grant Hanley,grant-hanley,G. Hanley,D,95791,95.1,51.9,True,post,set-piece,head,left,0.2326288074255,67,,3977,24,1423,55.2,9.5,,,,48.1,4.9,,,44.8,0,44.8,90.5,,
Billy Gilmour,gilmour-billy,B. Gilmour,M,907668,73.7,40.8,True,block,assisted,right-foot,low-right,0.019221439957619,65,,3872,26,1528,48.1,19.0,17.9,56.9,0.0,59.2,26.3,56.9,17.9,51.9,0,51.9,81.0,,
Ruben Vargas,ruben-vargas,R. Vargas,M,872919,87.5,67.8,False,miss,assisted,right-foot,high-right,0.037182062864304,64,,3808,27,1592,39.2,62.5,,,,32.2,12.5,,,60.8,0,60.8,37.5,,
Dan Ndoye,dan-ndoye,D. Ndoye,M,944327,84.1,52.2,False,miss,assisted,right-foot,close-left,0.1447928994894,59,,3480,32,1920,57.6,18.1,,,,47.8,15.9,,,42.4,0,42.4,81.9,,
Ruben Vargas,ruben-vargas,R. Vargas,M,872919,85.9,67.8,False,save,assisted,right-foot,low-centre,0.039327763020992,56,,3346,35,2054,51.5,3.2,1.2,48.9,0.0,32.2,14.1,48.9,1.2,48.5,0,48.5,96.8,0.0554,
Granit Xhaka,granit-xhaka,G. Xhaka,M,117777,85.4,67.8,False,save,assisted,left-foot,low-right,0.051758944988251,42,,2489,4,211,47.5,16.5,1.2,47.8,0.0,32.2,14.6,47.8,1.2,52.5,0,52.5,83.5,0.1615,
Che Adams,che-adams,C. Adams,F,773409,97.8,40.5,True,save,corner,right-foot,low-right,0.12624625861645,41,,2445,5,255,45.8,7.6,0.3,53.6,0.0,59.5,2.2,53.6,0.3,54.2,0,54.2,92.4,0.6317,
Jack Hendry,jack-hendry,J. Hendry,D,795696,88.6,51.0,True,miss,set-piece,head,left,0.030803637579083,38,,2269,8,431,64.9,27.8,4.5,35.2,0.0,49.0,11.4,35.2,4.5,35.1,0,35.1,72.2,,
Dan Ndoye,dan-ndoye,D. Ndoye,M,944327,91.1,62.2,False,save,assisted,right-foot,low-right,0.14002332091331,32,,1905,14,795,47.1,13.9,1.4,46.6,0.0,37.8,8.9,46.6,1.4,52.9,0,52.9,86.1,0.3115,
Dan Ndoye,dan-ndoye,D. Ndoye,M,944327,91.7,55.0,False,block,assisted,right-foot,low-centre,0.15282393991947,30,,1770,16,930,51.3,19.0,6.8,43.7,0.0,45.0,8.3,43.7,6.8,48.7,0,48.7,81.0,,
Silvan Widmer,silvan-widmer,S. Widmer,M,157377,86.9,36.4,False,miss,regular,right-foot,high,0.066162802278996,28,,1679,18,1021,45.7,68.1,,,,63.6,13.1,,,54.3,0,54.3,31.9,,
Xherdan Shaqiri,xherdan-shaqiri,X. Shaqiri,M,65953,79.2,63.0,False,goal,regular,left-foot,high-left,0.039123386144638,26,,1533,20,1167,54.1,27.8,,,,37.0,20.8,,,45.9,0,45.9,72.2,0.4043,regular
Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,67769,82.1,51.1,False,miss,corner,left-foot,close-right,0.022629173472524,16,,936,30,1764,41.0,15.3,,,,48.9,17.9,,,59.0,0,59.0,84.7,,
Scott McTominay,scott-mctominay,S. McTominay,M,879346,85.5,60.4,True,goal,fast-break,left-foot,high-left,0.10986410826445,13,,758,33,1942,53.8,29.1,,,,39.6,14.5,,,46.2,0,46.2,70.9,0.494,regular
Donyell Malen,donyell-malen,D. Malen,F,803039,86.1,57.3,False,goal,fast-break,right-foot,low-left,0.37047597765923,90,3.0,5562,1,738,52.3,3.8,,,,42.7,13.9,,,47.7,0,47.7,96.2,0.5931,regular
Memphis Depay,memphis-depay,M. Depay,F,138833,93.0,66.2,False,miss,assisted,right-foot,high-right,0.045691758394241,85,,5062,6,338,40.3,59.7,,,,33.8,7.0,,,59.7,0,59.7,40.3,,
Donyell Malen,donyell-malen,D. Malen,F,803039,96.8,54.2,False,goal,assisted,right-foot,low-left,0.4374458193779,83,,4943,8,457,52.0,6.3,,,,45.8,3.2,,,48.0,0,48.0,93.7,0.9489,regular
Cody Gakpo,cody-gakpo,C. Gakpo,F,862967,86.5,36.2,False,block,fast-break,right-foot,low-right,0.099388591945171,80,,4788,11,612,47.0,19.0,8.0,59.4,0.0,63.8,13.5,59.4,8.0,53.0,0,53.0,81.0,,
Memphis Depay,memphis-depay,M. Depay,F,138833,89.3,68.5,False,block,assisted,right-foot,low-centre,0.040326591581106,79,,4688,12,712,49.7,19.0,8.9,34.7,0.0,31.5,10.7,34.7,8.9,50.3,0,50.3,81.0,,
Joey Veerman,joey-veerman,J. Veerman,M,850816,95.4,65.4,False,miss,assisted,right-foot,close-right,0.13036967813969,73,,4349,18,1051,43.5,2.8,,,,34.6,4.6,,,56.5,0,56.5,97.2,,
Memphis Depay,memphis-depay,M. Depay,F,138833,76.9,56.0,False,miss,free-kick,right-foot,close-left,0.12210562825203,68,,4061,23,1339,57.0,1.4,,,,44.0,23.1,,,43.0,0,43.0,98.6,,
Nathan Aké,nathan-ake,N. Aké,D,149663,91.4,43.6,False,miss,corner,head,left,0.051630284637213,63,,3748,28,1652,70.3,5.6,7.0,52.0,0.0,56.4,8.6,52.0,7.0,29.7,0,29.7,94.4,,
Cody Gakpo,cody-gakpo,C. Gakpo,F,862967,78.1,41.7,False,save,fast-break,right-foot,low-left,0.077289283275604,62,,3705,29,1695,53.7,9.5,4.0,52.3,0.0,58.3,21.9,52.3,4.0,46.3,0,46.3,90.5,0.303,
Denis Drăguş,denis-dragus,D. Drăguş,F,841199,86.8,42.8,True,block,regular,right-foot,low-centre,0.068980917334557,60,,3548,31,1852,50.6,19.0,12.0,56.5,0.0,57.2,13.2,56.5,12.0,49.4,0,49.4,81.0,,
Cody Gakpo,cody-gakpo,C. Gakpo,F,862967,91.5,67.3,False,save,assisted,right-foot,low-left,0.073131501674652,59,,3522,32,1878,54.2,17.7,1.1,47.5,0.0,32.7,8.5,47.5,1.1,45.8,0,45.8,82.3,0.2201,
Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,151545,90.5,48.3,False,post,corner,head,right,0.045327749103308,58,,3466,33,1934,44.5,10.1,,,,51.7,9.5,,,55.5,0,55.5,89.9,,
Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,893549,76.9,51.0,False,miss,assisted,right-foot,left,0.025026200339198,57,,3382,34,2018,62.0,8.3,,,,49.0,23.1,,,38.0,0,38.0,91.7,,
Memphis Depay,memphis-depay,M. Depay,F,138833,95.1,50.7,False,block,regular,right-foot,low-centre,0.31784251332283,54,,3197,37,2203,49.1,19.0,3.8,49.6,0.0,49.3,4.9,49.6,3.8,50.9,0,50.9,81.0,,
Donyell Malen,donyell-malen,D. Malen,F,803039,91.8,40.3,False,miss,assisted,right-foot,left,0.31074351072311,54,,3196,37,2204,81.0,8.3,4.1,51.8,0.0,59.7,8.2,51.8,4.1,19.0,0,19.0,91.7,,
Donyell Malen,donyell-malen,D. Malen,F,803039,93.3,48.1,False,miss,assisted,head,right,0.1583785712719,50,,2982,41,2418,34.6,2.8,,,,51.9,6.7,,,65.4,0,65.4,97.2,,
Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,893549,81.7,47.6,False,block,assisted,right-foot,low-left,0.095154762268066,50,,2963,41,2437,53.9,19.4,14.6,51.8,0.0,52.4,18.3,51.8,14.6,46.1,0,46.1,80.6,,
Denis Drăguş,denis-dragus,D. Drăguş,F,841199,80.9,51.5,True,save,assisted,right-foot,high-centre,0.03440798074007,45,2.0,2766,1,2634,48.7,24.1,1.1,49.6,0.0,48.5,19.1,49.6,1.1,51.3,0,51.3,75.9,0.0763,
Xavi Simons,xavi-simons,X. Simons,M,997183,90.6,50.9,False,miss,assisted,right-foot,right,0.15418894588947,44,,2604,2,96,40.2,2.8,,,,49.1,9.4,,,59.8,0,59.8,97.2,,
Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,91046,93.3,41.9,False,miss,corner,head,close-right,0.10468534380198,26,,1545,20,1155,43.7,5.6,,,,58.1,6.7,,,56.3,0,56.3,94.4,,
Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,893549,81.8,47.7,False,block,regular,right-foot,low-centre,0.056674037128687,26,,1513,20,1187,50.1,19.0,14.5,51.8,0.0,52.3,18.2,51.8,14.5,49.9,0,49.9,81.0,,
Dennis Man,dennis-man,D. Man,M,812145,88.5,52.7,True,miss,assisted,left-foot,right,0.12481873482466,24,,1400,22,1300,37.1,4.2,,,,47.3,11.5,,,62.9,0,62.9,95.8,,
Ianis Hagi,ianis-hagi,I. Hagi,M,756344,76.0,81.0,True,miss,assisted,right-foot,left,0.015353715978563,21,,1217,25,1483,59.3,4.2,,,,19.0,24.0,,,40.7,0,40.7,95.8,,
Cody Gakpo,cody-gakpo,C. Gakpo,F,862967,89.7,67.8,False,goal,assisted,right-foot,low-left,0.050827655941248,20,,1147,26,1553,53.8,8.2,,,,32.2,10.3,,,46.2,0,46.2,91.8,0.1522,regular
Nathan Aké,nathan-ake,N. Aké,D,149663,91.2,54.8,False,miss,corner,head,right,0.078216187655926,18,,1024,28,1676,28.9,4.2,1.5,70.9,0.0,45.2,8.8,70.9,1.5,71.1,0,71.1,95.8,,
Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,91046,91.7,49.3,False,block,corner,head,low-centre,0.072347886860371,17,,1004,29,1696,51.6,19.0,7.1,50.4,0.0,50.7,8.3,50.4,7.1,48.4,0,48.4,81.0,,
Dennis Man,dennis-man,D. Man,M,812145,78.8,37.8,True,miss,assisted,left-foot,close-high,0.035031683743,14,,832,32,1868,52.9,47.2,,,,62.2,21.2,,,47.1,0,47.1,52.8,,
Xavi Simons,xavi-simons,X. Simons,M,997183,74.1,77.3,False,save,assisted,right-foot,low-left,0.015353715978563,6,,332,40,2368,51.9,8.2,1.5,48.2,0.0,22.7,25.9,48.2,1.5,48.1,0,48.1,91.8,0.0456,
Memphis Depay,memphis-depay,M. Depay,F,138833,92.9,69.2,True,block,corner,right-foot,low-right,0.019061284139752,90,5.0,5655,1,645,47.6,19.0,5.7,35.2,0.0,30.8,7.1,35.2,5.7,52.4,0,52.4,81.0,,
Wout Weghorst,wout-weghorst,W. Weghorst,F,252215,89.2,46.6,True,miss,assisted,head,high,0.064899228513241,86,,5122,5,278,46.7,62.5,,,,53.4,10.8,,,53.3,0,53.3,37.5,,
Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,133908,95.7,64.8,False,goal,assisted,left-foot,high-left,0.14195601642132,80,,4795,11,605,53.1,27.2,,,,35.2,4.3,,,46.9,0,46.9,72.8,0.7979,regular
Memphis Depay,memphis-depay,M. Depay,F,138833,89.8,52.8,True,goal,assisted,right-foot,high-right,0.08907700330019,75,,4492,16,908,46.7,22.2,,,,47.2,10.2,,,53.3,0,53.3,77.8,0.8701,regular
Xavi Simons,xavi-simons,X. Simons,M,997183,64.1,37.8,True,miss,regular,right-foot,left,0.040588866919279,73,,4349,18,1051,70.6,5.6,,,,62.2,35.9,,,29.4,0,29.4,94.4,,
Romano Schmid,romano-schmid,R. Schmid,M,830127,91.2,48.8,False,goal,assisted,head,low-left,0.12835247814655,59,,3510,32,1890,51.9,5.1,,,,51.2,8.8,,,48.1,0,48.1,94.9,0.1085,regular
Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,151545,95.1,50.9,True,block,corner,head,low-centre,0.19680497050285,54,,3191,37,2209,50.2,19.0,3.6,49.3,0.0,49.1,4.9,49.3,3.6,49.8,0,49.8,81.0,,
Cody Gakpo,cody-gakpo,C. Gakpo,F,862967,88.0,63.8,True,goal,fast-break,right-foot,low-right,0.11216504126787,47,,2771,44,2629,46.5,17.1,,,,36.2,12.0,,,53.5,0,53.5,82.9,0.458,regular
Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,186719,92.3,49.0,False,miss,corner,head,high,0.095668233931065,45,2.0,2813,1,2587,45.7,79.2,,,,51.0,7.7,,,54.3,0,54.3,20.8,,
Memphis Depay,memphis-depay,M. Depay,F,138833,95.6,55.6,True,post,assisted,head,right,0.33639326691628,41,,2453,5,247,44.7,1.9,,,,44.4,4.4,,,55.3,0,55.3,98.1,,
Jerdy Schouten,jerdy-schouten,J. Schouten,M,844234,87.7,35.599999999999994,True,block,assisted,right-foot,low-centre,0.054504051804543,41,,2434,5,266,49.0,19.0,9.0,60.8,0.0,64.4,12.3,60.8,9.0,51.0,0,51.0,81.0,,
Patrick Wimmer,patrick-wimmer,P. Wimmer,M,987504,76.0,49.7,False,block,fast-break,right-foot,low-centre,0.044678885489702,40,,2340,6,360,50.1,16.7,19.9,50.5,0.0,50.3,24.0,50.5,19.9,49.9,0,49.9,83.3,,
Marko Arnautović,marko-arnautovic,M. Arnautović,F,21927,93.1,48.3,False,save,corner,right-foot,low-right,0.38727775216103,38,,2228,8,472,48.1,17.7,4.2,50.7,0.0,51.7,6.9,50.7,4.2,51.9,0,51.9,82.3,0.6855,
Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,186719,81.5,62.3,False,block,corner,right-foot,low-left,0.033956337720156,38,,2226,8,474,51.8,19.0,15.9,39.2,0.0,37.7,18.5,39.2,15.9,48.2,0,48.2,81.0,,
Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,133908,79.5,66.0,False,save,corner,right-foot,low-left,0.035355128347874,37,,2217,9,483,54.0,3.2,1.9,48.7,0.0,34.0,20.5,48.7,1.9,46.0,0,46.0,96.8,0.2537,
Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,893549,74.9,47.5,True,miss,set-piece,right-foot,left,0.018893275409937,34,,2016,12,684,64.0,4.2,,,,52.5,25.1,,,36.0,0,36.0,95.8,,
Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,186719,76.9,68.5,False,save,throw-in-set-piece,right-foot,low-left,0.0072453264147043,30,,1778,16,922,53.6,10.1,2.2,48.4,0.0,31.5,23.1,48.4,2.2,46.4,0,46.4,89.9,0.131,
Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,133908,84.2,57.5,False,block,throw-in-set-piece,right-foot,low-centre,0.073288090527058,30,,1776,16,924,50.3,19.0,12.4,44.0,0.0,42.5,15.8,44.0,12.4,49.7,0,49.7,81.0,,
Donyell Malen,donyell-malen,D. Malen,F,803039,87.5,58.7,True,miss,assisted,left-foot,close-right,0.53199130296707,23,,1372,23,1328,43.0,4.2,,,,41.3,12.5,,,57.0,0,57.0,95.8,,
Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,893549,87.0,53.8,True,miss,fast-break,right-foot,right,0.27053847908974,14,,795,32,1905,36.3,13.9,,,,46.2,13.0,,,63.7,0,63.7,86.1,,
Breel Embolo,breel-embolo,B. Embolo,F,352296,85.7,47.6,False,goal,regular,right-foot,low-centre,0.54523730278015,90,3.0,5560,1,740,51.6,17.1,,,,52.4,14.3,,,48.4,0,48.4,82.9,0.3399,regular
Granit Xhaka,granit-xhaka,G. Xhaka,M,117777,96.2,39.7,False,save,corner,head,low-centre,0.061326272785664,90,,5352,1,48,48.9,12.7,1.0,53.4,0.0,60.3,3.8,53.4,1.0,51.1,0,51.1,87.3,0.0261,
Vincent Sierro,vincent-sierro,V. Sierro,M,794412,73.1,63.4,False,block,assisted,right-foot,low-centre,0.012995824217796,89,,5312,2,88,48.6,19.0,25.5,37.4,0.0,36.6,26.9,37.4,25.5,51.4,0,51.4,81.0,,
Dan Ndoye,dan-ndoye,D. Ndoye,M,944327,88.2,36.6,False,miss,assisted,right-foot,right,0.04870317876339,83,,4942,8,458,36.1,5.6,,,,63.4,11.8,,,63.9,0,63.9,94.4,,
Fabian Schär,fabian-schar,F. Schär,D,101882,93.7,46.2,False,miss,corner,head,close-right,0.12358509004116,72,,4294,19,1106,42.7,13.9,,,,53.8,6.3,,,57.3,0,57.3,86.1,,
Dan Ndoye,dan-ndoye,D. Ndoye,M,944327,89.2,68.9,False,block,assisted,right-foot,low-centre,0.042792163789272,71,,4239,20,1161,49.7,19.0,8.9,34.5,0.0,31.1,10.8,34.5,8.9,50.3,0,50.3,81.0,,
Roland Sallai,roland-sallai,R. Sallai,M,355088,86.4,55.0,True,block,set-piece,right-foot,low-centre,0.044109173119068,69,,4088,22,1312,50.9,19.0,13.2,45.1,0.0,45.0,13.6,45.1,13.2,49.1,0,49.1,81.0,,
Barnabás Varga,barnabas-varga,B. Varga,F,852434,96.8,49.1,True,goal,assisted,head,low-right,0.66239815950394,66,,3924,25,1476,47.4,12.7,,,,50.9,3.2,,,52.6,0,52.6,87.3,0.9211,regular
Barnabás Varga,barnabas-varga,B. Varga,F,852434,91.2,47.7,True,miss,assisted,head,close-left,0.23932971060276,63,,3768,28,1632,57.0,27.8,,,,52.3,8.8,,,43.0,0,43.0,72.2,,
Dan Ndoye,dan-ndoye,D. Ndoye,M,944327,77.2,37.3,False,miss,regular,right-foot,high,0.018225029110909,58,,3476,33,1924,47.1,93.1,,,,62.7,22.8,,,52.9,0,52.9,6.9,,
Ruben Vargas,ruben-vargas,R. Vargas,M,872919,88.9,65.0,False,save,assisted,left-foot,low-centre,0.043108507990837,54,,3191,37,2209,49.7,3.2,1.5,47.5,0.0,35.0,11.1,47.5,1.5,50.3,0,50.3,96.8,0.0319,
Kwadwo Duah,kwadwo-duah,K. Duah,F,827531,86.2,64.0,False,save,assisted,left-foot,low-left,0.1099900752306,48,,2829,43,2571,54.0,9.5,1.6,46.9,0.0,36.0,13.8,46.9,1.6,46.0,0,46.0,90.5,0.203,
Kwadwo Duah,kwadwo-duah,K. Duah,F,827531,91.3,34.900000000000006,False,block,assisted,right-foot,low-right,0.055706538259983,47,,2791,44,2609,47.3,19.0,7.5,63.4,0.0,65.1,8.7,63.4,7.5,52.7,0,52.7,81.0,,
Michel Aebischer,michel-aebischer,M. Aebischer,M,850891,77.8,58.1,False,goal,assisted,right-foot,low-right,0.056842003017664,45,,2683,1,17,45.6,8.2,,,,41.9,22.2,,,54.4,0,54.4,91.8,0.4099,regular
Willi Orbán,willi-orban,W. Orbán,D,136924,91.4,51.1,True,save,set-piece,head,low-centre,0.10784254968166,40,,2376,6,324,50.7,18.4,0.90000000000001,49.8,0.0,48.9,8.6,49.8,0.90000000000001,49.3,0,49.3,81.6,0.188,
Fabian Schär,fabian-schar,F. Schär,D,101882,84.7,37.0,False,block,regular,left-foot,low-centre,0.03149525821209,29,,1715,17,985,50.8,19.0,11.9,59.9,0.0,63.0,15.3,59.9,11.9,49.2,0,49.2,81.0,,
Fabian Schär,fabian-schar,F. Schär,D,101882,77.5,33.3,False,block,corner,right-foot,low-left,0.018226742744446,22,,1289,24,1411,53.0,19.0,21.4,65.7,0.0,66.7,22.5,65.7,21.4,47.0,0,47.0,81.0,,
Ruben Vargas,ruben-vargas,R. Vargas,M,872919,88.1,43.7,False,save,regular,right-foot,low-centre,0.54257935285568,20,,1181,26,1519,51.6,19.6,5.9,53.4,0.0,56.3,11.9,53.4,5.9,48.4,0,48.4,80.4,0.4501,
Kwadwo Duah,kwadwo-duah,K. Duah,F,827531,89.3,48.9,False,goal,assisted,right-foot,low-left,0.66899973154068,12,,715,34,1985,51.9,1.3,,,,51.1,10.7,,,48.1,0,48.1,98.7,0.8594,regular
Roland Sallai,roland-sallai,R. Sallai,M,355088,79.7,38.7,True,miss,assisted,right-foot,high-right,0.052073333412409,10,,556,36,2144,42.5,72.2,,,,61.3,20.3,,,57.5,0,57.5,27.8,,
Attila Szalai,attila-szalai,A. Szalai,D,823092,91.1,68.9,True,miss,set-piece,left-foot,close-left,0.052499990910292,2,,79,44,2621,58.8,4.2,1.5,39.5,0.0,31.1,8.9,39.5,1.5,41.2,0,41.2,95.8,,
Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,M,903324,76.6,35.0,True,goal,fast-break,right-foot,low-left,0.77895319461823,90,7.0,5790,1,510,52.5,3.2,,,,65.0,23.4,,,47.5,0,47.5,96.8,0.4793,regular
Zuriko Davitashvili,zuriko-davitashvili,Z. Davitashvili,F,921369,88.6,40.5,False,save,set-piece,right-foot,low-centre,0.03858146071434,90,6.0,5729,1,571,50.5,19.0,4.1,53.1,0.0,59.5,11.4,53.1,4.1,49.5,0,49.5,81.0,,
Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,886402,92.1,53.2,False,miss,regular,left-foot,close-left,0.11157041043043,90,3.0,5567,1,733,58.0,19.4,,,,46.8,7.9,,,42.0,0,42.0,80.6,,
Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,149728,94.3,58.9,False,block,assisted,left-foot,low-centre,0.090202465653419,90,3.0,5566,1,734,51.0,19.0,4.7,42.4,0.0,41.1,5.7,42.4,4.7,49.0,0,49.0,81.0,,
Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,827804,91.7,54.8,True,save,assisted,head,high-centre,0.13718411326408,87,,5183,4,217,51.6,25.3,1.2,49.6,0.0,45.2,8.3,49.6,1.2,48.4,0,48.4,74.7,0.4849,
Luka Lochoshvili,luka-lochoshvili,L. Lochoshvili,D,827473,91.3,57.4,False,miss,assisted,head,right,0.060881558805704,75,,4475,16,925,37.1,18.1,5.7,52.0,0.0,42.6,8.7,52.0,5.7,62.9,0,62.9,81.9,,
Orkun Kökçü,orkun-kokcu,O. Kökçü,M,907461,44.3,54.0,True,miss,assisted,right-foot,close-right,0.0084302229806781,72,,4287,19,1113,43.2,15.3,3.3,55.2,0.0,46.0,55.7,55.2,3.3,56.8,0,56.8,84.7,,
Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,886402,88.4,45.2,False,post,assisted,right-foot,high,0.11568737030029,70,,4156,21,1244,48.2,39.2,,,,54.8,11.6,,,51.8,0,51.8,60.8,,
Orkun Kökçü,orkun-kokcu,O. Kökçü,M,907461,90.3,55.4,True,save,fast-break,left-foot,high-centre,0.40418815612793,69,,4085,22,1315,50.1,25.9,1.5,48.4,0.0,44.6,9.7,48.4,1.5,49.9,0,49.9,74.1,0.6977,
Arda Güler,arda-guler,A. Güler,M,1091116,76.2,34.8,True,goal,assisted,left-foot,high-left,0.034174051135778,65,,3895,26,1505,54.2,25.9,,,,65.2,23.8,,,45.8,0,45.8,74.1,0.5609,regular
Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,889259,88.4,59.1,False,miss,assisted,right-foot,right,0.14726926386356,62,,3708,29,1692,35.6,2.8,,,,40.9,11.6,,,64.4,0,64.4,97.2,,
Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,135700,77.5,38.7,True,block,assisted,right-foot,low-centre,0.02147027105093,61,,3608,30,1792,48.3,19.0,21.0,60.7,0.0,61.3,22.5,60.7,21.0,51.7,0,51.7,81.0,,
Mert Müldür,mert-muldur,M. Müldür,D,836683,77.8,30.900000000000006,True,block,assisted,right-foot,low-centre,0.021093031391501,60,,3593,31,1807,50.2,19.0,19.5,66.8,0.0,69.1,22.2,66.8,19.5,49.8,0,49.8,81.0,,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,82.1,70.9,True,block,assisted,right-foot,low-centre,0.016707099974155,60,,3546,31,1854,50.6,19.0,16.8,30.3,0.0,29.1,17.9,30.3,16.8,49.4,0,49.4,81.0,,
Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,135700,71.1,54.3,True,save,free-kick,right-foot,low-centre,0.035079348832369,57,,3381,34,2019,49.0,18.4,1.1,50.0,0.0,45.7,28.9,50.0,1.1,51.0,0,51.0,81.6,0.0422,
Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,1009372,91.8,54.2,False,block,assisted,right-foot,low-centre,0.16741928458214,52,,3060,39,2340,50.7,19.0,6.8,46.4,0.0,45.8,8.2,46.4,6.8,49.3,0,49.3,81.0,,
Giorgi Tsitaishvili,giorgi-tsitaishvili,G. Tsitaishvili,M,875677,94.4,74.7,False,save,assisted,left-foot,low-left,0.034545656293631,49,,2908,42,2492,52.9,13.3,0.0,46.9,0.0,25.3,5.6,46.9,0.0,47.1,0,47.1,86.7,0.0572,
Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,F,904096,88.4,43.2,True,block,assisted,left-foot,low-centre,0.096277236938477,48,,2854,43,2546,50.2,19.0,10.2,56.0,0.0,56.8,11.6,56.0,10.2,49.8,0,49.8,81.0,,
Mert Müldür,mert-muldur,M. Müldür,D,836683,92.1,45.0,True,save,assisted,left-foot,low-centre,0.50317972898483,46,,2726,45,2674,49.1,19.0,1.4,52.5,0.0,55.0,7.9,52.5,1.4,50.9,0,50.9,81.0,0.3277,
Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,825844,63.4,49.7,True,miss,set-piece,right-foot,high-right,0.0066897580400109,41,,2443,5,257,32.8,98.6,,,,50.3,36.6,,,67.2,0,67.2,1.4,,
Kaan Ayhan,kaan-ayhan,K. Ayhan,D,138152,87.5,54.8,True,block,set-piece,left-foot,low-centre,0.14132057130337,40,,2369,6,331,50.6,19.0,10.6,45.8,0.0,45.2,12.5,45.8,10.6,49.4,0,49.4,81.0,,
Giorgi Kochorashvili,giorgi-kochorashvili,G. Kochorashvili,M,886402,79.9,52.6,False,block,regular,right-foot,low-right,0.053215477615595,37,,2191,9,509,48.1,19.0,17.3,48.0,0.0,47.4,20.1,48.0,17.3,51.9,0,51.9,81.0,,
Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,1009372,88.4,46.2,False,miss,assisted,right-foot,close-left,0.15815886855125,35,,2090,11,610,57.0,12.5,,,,53.8,11.6,,,43.0,0,43.0,87.5,,
Georges Mikautadze,mikautadze-georges,G. Mikautadze,F,1009372,91.8,41.7,False,goal,assisted,right-foot,low-right,0.32896167039871,32,,1904,14,796,46.5,1.9,,,,58.3,8.2,,,53.5,0,53.5,98.1,0.8604,regular
Giorgi Tsitaishvili,giorgi-tsitaishvili,G. Tsitaishvili,M,875677,91.4,75.4,False,save,assisted,left-foot,low-left,0.021906768903136,30,,1752,16,948,53.8,19.0,1.0,47.3,0.0,24.6,8.6,47.3,1.0,46.2,0,46.2,81.0,0.1414,
Orkun Kökçü,orkun-kokcu,O. Kökçü,M,907461,91.5,45.0,True,miss,assisted,right-foot,left,0.43083640933037,27,,1592,19,1108,59.5,12.5,2.4,44.6,0.0,55.0,8.5,44.6,2.4,40.5,0,40.5,87.5,,
Mert Müldür,mert-muldur,M. Müldür,D,836683,84.3,36.8,True,goal,regular,right-foot,high-right,0.030558362603188,25,,1497,21,1203,45.9,29.1,,,,63.2,15.7,,,54.1,0,54.1,70.9,0.4184,regular
