shot_id,player.name,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.shortNameTranslation.ar,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,player.firstName,player.lastName,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,id,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType,shootoutOrder
1162,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,3298,835600,دافيد فراتيسي,د. فراتيسي,6.4,64.2,0,,,True,save,regular,right-foot,high-centre,0.21675609052181,3350956,33,,1971,13,729,shot,0,50.3,22.2,4.0,59.7,0.0,64.2,6.4,59.7,4.0,49.7,0,49.7,77.8,0.256,,
1163,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,6544,555540,لورنزو بيليجريني,ل. بيليجريني,7.3,39.5,0,,,True,miss,assisted,right-foot,right,0.060825299471617,3350952,31,,1814,15,886,shot,0,38.0,5.6,4.9,48.0,0.0,39.5,7.3,48.0,4.9,62.0,0,62.0,94.4,,,
1164,Federico Chiesa,federico-chiesa,F. Chiesa,F,7,21750,845386,فيديريكو تشيسا,ف. تشيسا,24.0,43.2,0,,,True,block,corner,right-foot,low-centre,0.01063616015017,3350945,21,,1234,25,1466,shot,0,50.9,19.0,19.8,44.2,0.0,43.2,24.0,44.2,19.8,49.1,0,49.1,81.0,,,
1165,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,2060,957602,"كالافيوري, ريكاردو",ر. كالافيوري,4.5,47.1,0,,,True,block,corner,head,low-centre,0.19445116817951,3350955,21,,1231,25,1469,shot,0,49.4,19.0,3.3,48.0,0.0,47.1,4.5,48.0,3.3,50.6,0,50.6,81.0,,,
1166,Nicolò Barella,nicolo-barella,N. Barella,M,23,12835,363856,نيكولو باريلا,ن. باريلا,18.9,47.3,0,,,True,goal,regular,right-foot,low-left,0.089120268821716,3350939,16,,952,30,1748,shot,0,54.6,12.7,,,,47.3,18.9,,,45.4,0,45.4,87.3,0.3423,regular,
1167,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,90,7446,807301,جيانلوكا سكاماكا,ج. سكاماكا,14.5,64.4,0,,,True,block,regular,right-foot,low-left,0.030000058934093,3350938,16,,949,30,1751,shot,0,52.2,19.0,11.9,62.8,0.0,64.4,14.5,62.8,11.9,47.8,0,47.8,81.0,,,
1168,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,6794,826188,اليساندرو باستوني,ا. باستوني,3.2,59.3,0,,,True,goal,corner,head,high-centre,0.19220964610577,3350893,11,,615,35,2085,shot,0,51.3,22.8,,,,59.3,3.2,,,48.7,0,48.7,77.2,0.3749,regular,
1169,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,6606,284361,فيديريكو دي ماركو,ف. د. ماركو,14.5,27.4,0,,,True,block,assisted,left-foot,low-centre,0.017558827996254,3350892,10,,578,36,2122,shot,0,49.3,19.0,12.8,30.1,0.0,27.4,14.5,30.1,12.8,50.7,0,50.7,81.0,,,
1170,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,1370,151003,بيرات دجيمسيتي,ب. دجيمسيتي,15.1,41.6,0,,,False,miss,assisted,left-foot,left,0.079451516270638,3350889,9,,524,37,2176,shot,0,78.2,13.9,3.2,20.6,0.0,41.6,15.1,20.6,3.2,21.8,0,21.8,86.1,,,
1171,Jasir Asani,jasir-asani,J. Asani,M,44,666,355022,,,11.1,72.3,0,,,False,block,assisted,left-foot,low-left,0.021808583289385,3350887,8,,438,38,2262,shot,0,52.5,19.0,10.3,70.6,0.0,72.3,11.1,70.6,10.3,47.5,0,47.5,81.0,,,
1172,Federico Chiesa,federico-chiesa,F. Chiesa,F,7,21750,845386,فيديريكو تشيسا,ف. تشيسا,8.6,72.7,0,,,True,block,assisted,left-foot,low-centre,0.024331673979759,3350886,6,,352,40,2348,shot,0,48.6,19.0,3.6,60.3,0.0,72.7,8.6,60.3,3.6,51.4,0,51.4,81.0,,,
1173,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,6544,555540,لورنزو بيليجريني,ل. بيليجريني,14.4,52.7,0,,,True,miss,assisted,right-foot,close-right,0.17223407328129,3350880,2,,114,44,2586,shot,0,42.5,34.7,,,,52.7,14.4,,,57.5,0,57.5,65.3,,,
1174,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,11,1588,825861,نديم بايرامي,ن. بايرامي,7.6,67.0,0,,,False,goal,regular,right-foot,high-right,0.068278282880783,3350879,1,,23,45,2677,shot,0,46.2,25.9,,,,67.0,7.6,,,53.8,0,53.8,74.1,0.5908,regular,
1175,Yannick Carrasco,yannick-carrasco,Y. Carrasco,M,23,7338,182001,يانيك كاراسكو,ي. كاراسكو,10.7,23.1,0,,,False,block,assisted,right-foot,high-right,0.020979382097721,3399085,90,3.0,5520,1,780,shot,0,47.2,20.8,9.3,26.5,0.0,23.1,10.7,26.5,9.3,52.8,0,52.8,79.2,,,
1176,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,2613,1123925,هيورهي سوداكوف,ه. سوداكوف,14.0,56.3,0,,,True,save,assisted,right-foot,low-centre,0.20772817730904,3399084,90,1.0,5437,1,863,shot,0,49.1,5.1,1.1,50.5,0.0,56.3,14.0,50.5,1.1,50.9,0,50.9,94.9,0.0402,,
1177,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,5110,195850,رسلان مالينوفسكي,ر. مالينوفسكي,21.0,53.6,0,,,True,block,assisted,left-foot,low-centre,0.073122583329678,3399083,88,,5258,3,142,shot,0,49.0,19.0,9.3,52.2,0.0,53.6,21.0,52.2,9.3,51.0,0,51.0,81.0,,,
1178,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,11,5694,1088896,جون باكايوكو,ج. باكايوكو,13.8,57.0,0,Johan Bakayoko,,False,miss,fast-break,left-foot,close-left,0.16975393891335,3399082,87,,5211,4,189,shot,0,59.0,33.3,,,,57.0,13.8,,,41.0,0,41.0,66.7,,,
1179,Andriy Yarmolenko,andriy-yarmolenko,A. Yarmolenko,M,7,2618,41116,"يارمولينكو, أندري",أ. يارمولينكو,23.8,61.7,0,,,True,block,assisted,right-foot,low-right,0.017729165032506,3399081,85,,5084,6,316,shot,0,47.2,11.1,21.9,61.0,0.0,61.7,23.8,61.0,21.9,52.8,0,52.8,88.9,,,
1180,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,6,473,45604,ستيبانينكو تاراس,س. تاراس,8.1,55.1,0,,,True,miss,corner,head,high,0.067688584327698,3399080,83,,4959,8,441,shot,0,53.6,80.6,,,,55.1,8.1,,,46.4,0,46.4,19.4,,,
1181,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,11076,798820,أرتيم دوفبيك,أ. دوفبيك,11.2,66.0,0,,,True,miss,assisted,right-foot,close-right,0.070374585688114,3399079,79,,4730,12,670,shot,0,43.4,5.6,,,,66.0,11.2,,,56.6,0,56.6,94.4,,,
1182,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,11076,798820,أرتيم دوفبيك,أ. دوفبيك,3.1,38.9,0,,,True,block,throw-in-set-piece,left-foot,low-left,0.085792236030102,3399078,75,,4443,16,957,shot,0,53.1,4.2,2.2,41.5,0.0,38.9,3.1,41.5,2.2,46.9,0,46.9,95.8,,,
1183,Jérémy Doku,jeremy-doku,J. Doku,F,11,39644,934386,"دوكو, جيريمي",ج. دوكو,16.7,48.3,0,,,False,block,regular,right-foot,low-centre,0.089349552989006,3399076,73,,4362,18,1038,shot,0,50.6,19.0,14.2,48.9,0.0,48.3,16.7,48.9,14.2,49.4,0,49.4,81.0,,,
1184,Yannick Carrasco,yannick-carrasco,Y. Carrasco,M,23,7338,182001,يانيك كاراسكو,ي. كاراسكو,16.7,45.6,0,,,False,save,assisted,right-foot,low-left,0.045107826590538,3399075,73,,4353,18,1047,shot,0,52.8,11.4,0.59999999999999,49.1,0.0,45.6,16.7,49.1,0.59999999999999,47.2,0,47.2,88.6,0.1141,,
1185,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,90,71004,78893,روميلو لوكاكو,ر. لوكاكو,11.2,70.9,0,,,False,save,assisted,left-foot,low-centre,0.034835286438465,3399052,65,,3840,26,1560,shot,0,51.0,2.5,0.90000000000001,52.7,0.0,70.9,11.2,52.7,0.90000000000001,49.0,0,49.0,97.5,0.0599,,
1186,Jérémy Doku,jeremy-doku,J. Doku,F,11,39644,934386,"دوكو, جيريمي",ج. دوكو,18.1,55.7,0,,,False,block,corner,left-foot,low-centre,0.026864301413298,3399048,55,,3295,36,2105,shot,0,49.8,19.0,15.4,54.9,0.0,55.7,18.1,54.9,15.4,50.2,0,50.2,81.0,,,
1187,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,7791,331737,"تيليمانس, يوري",ي. تيليمانس,22.6,60.2,0,,,False,miss,corner,right-foot,high-right,0.014575124718249,3399047,52,,3119,39,2281,shot,0,37.3,75.0,,,,60.2,22.6,,,62.7,0,62.7,25.0,,,
1188,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,7791,331737,"تيليمانس, يوري",ي. تيليمانس,21.8,34.2,0,,,False,block,assisted,right-foot,low-centre,0.024131298065186,3399046,52,,3084,39,2316,shot,0,50.3,19.0,12.8,40.6,0.0,34.2,21.8,40.6,12.8,49.7,0,49.7,81.0,,,
1189,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,17,263426,70996,"دي بروين, كيفين",ك. د. بروين,19.7,25.8,0,,,False,save,assisted,right-foot,low-left,0.028967294842005,3398969,45,1.0,2702,1,2698,shot,0,52.9,19.0,0.2,49.6,0.0,25.8,19.7,49.6,0.2,47.1,0,47.1,81.0,0.1111,,
1190,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,2613,1123925,هيورهي سوداكوف,ه. سوداكوف,23.7,27.3,0,,,True,save,free-kick,right-foot,low-centre,0.040502332150936,3398968,44,,2598,2,102,shot,0,51.1,12.0,1.2,49.3,0.0,27.3,23.7,49.3,1.2,48.9,0,48.9,88.0,0.0266,,
1191,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,2613,1123925,هيورهي سوداكوف,ه. سوداكوف,13.9,35.5,0,,,True,save,assisted,right-foot,low-left,0.031439561396837,3398964,34,,2036,12,664,shot,0,53.8,12.0,1.9,47.5,0.0,35.5,13.9,47.5,1.9,46.2,0,46.2,88.0,0.1522,,
1192,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,17,263426,70996,"دي بروين, كيفين",ك. د. بروين,26.3,83.0,0,,,False,miss,free-kick,right-foot,close-right,0.035221491008997,3398963,33,,1950,13,750,shot,0,42.9,11.1,,,,83.0,26.3,,,57.1,0,57.1,88.9,,,
1193,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,70,3988,829296,رومان يارمتشوك,ر. يارمتشوك,9.1,46.3,0,,,True,miss,assisted,head,high-right,0.08233418315649,3398960,29,,1688,17,1012,shot,0,34.3,59.7,,,,46.3,9.1,,,65.7,0,65.7,40.3,,,
1194,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,2613,1123925,هيورهي سوداكوف,ه. سوداكوف,22.3,39.8,0,,,True,miss,assisted,right-foot,high-right,0.045698903501034,3398932,27,,1618,19,1082,shot,0,42.5,87.5,,,,39.8,22.3,,,57.5,0,57.5,12.5,,,
1195,Volodymyr Brazhko,volodymyr-brazhko,V. Brazhko,M,6,447,1000408,,,26.5,67.1,0,,,True,block,assisted,right-foot,low-centre,0.011134658940136,3398931,26,,1554,20,1146,shot,0,49.8,19.0,21.5,63.9,0.0,67.1,26.5,63.9,21.5,50.2,0,50.2,81.0,,,
1196,Arthur Theate,arthur-theate,A. Theate,D,5,1719,965778,"ثيت, آرثر",آ. ثيت,24.7,25.0,0,,,False,miss,assisted,left-foot,right,0.0097291516140103,3398929,23,,1372,23,1328,shot,0,40.7,38.9,,,,25.0,24.7,,,59.3,0,59.3,61.1,,,
1197,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,11076,798820,أرتيم دوفبيك,أ. دوفبيك,23.5,39.1,0,,,True,miss,fast-break,left-foot,right,0.063708990812302,3398926,21,,1225,25,1475,shot,0,36.8,9.7,,,,39.1,23.5,,,63.2,0,63.2,90.3,,,
1198,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,70,3988,829296,رومان يارمتشوك,ر. يارمتشوك,28.9,60.2,0,,,True,save,assisted,right-foot,high-centre,0.019260704517365,3398925,20,,1189,26,1511,shot,0,48.3,22.2,2.5,50.9,0.0,60.2,28.9,50.9,2.5,51.7,0,51.7,77.8,0.0728,,
1199,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,90,71004,78893,روميلو لوكاكو,ر. لوكاكو,8.9,37.0,0,,,False,save,assisted,left-foot,low-centre,0.38051345944405,3398918,7,,387,39,2313,shot,0,51.0,3.8,5.5,41.9,0.0,37.0,8.9,41.9,5.5,49.0,0,49.0,96.2,0.4268,,
1200,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,6,6462,997103,رادو دراجوشين,ر. دراجوشين,27.8,61.5,0,,,False,block,regular,right-foot,low-centre,0.016775734722614,3387366,90,2.0,5507,1,793,shot,0,51.0,19.0,21.1,58.5,0.0,61.5,27.8,58.5,21.1,49.0,0,49.0,81.0,,,
1201,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,90,70106,78893,روميلو لوكاكو,ر. لوكاكو,5.5,67.5,0,,,True,save,fast-break,right-foot,low-left,0.15017257630825,3387361,89,,5310,2,90,shot,0,52.9,2.5,1.5,56.7,0.0,67.5,5.5,56.7,1.5,47.1,0,47.1,97.5,0.8708,,
1202,Leandro Trossard,leandro-trossard,L. Trossard,F,19,21711,135666,"تروسارد, لياندرو",ل. تروسارد,10.5,66.9,0,,,True,block,assisted,right-foot,low-right,0.10195448994637,3387352,86,,5126,5,274,shot,0,46.5,19.0,9.4,65.5,0.0,66.9,10.5,65.5,9.4,53.5,0,53.5,81.0,,,
1203,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,6,6462,997103,رادو دراجوشين,ر. دراجوشين,10.6,39.5,0,,,False,miss,corner,head,right,0.011204904876649,3387353,85,,5097,6,303,shot,0,38.5,16.7,5.4,44.6,0.0,39.5,10.6,44.6,5.4,61.5,0,61.5,83.3,,,
1204,Denis Alibec,denis-alibec,D. Alibec,F,7,677,44417,البيك دينيس,ا. دينيس,12.3,45.0,0,,,False,save,regular,left-foot,low-right,0.33902454376221,3387351,85,,5061,6,339,shot,0,46.6,19.0,1.0,52.9,0.0,45.0,12.3,52.9,1.0,53.4,0,53.4,81.0,,,
1205,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,17,259808,70996,"دي بروين, كيفين",ك. د. بروين,12.3,53.6,0,,,True,goal,regular,right-foot,low-right,0.27945226430893,3387341,80,,4741,11,659,shot,0,47.1,3.2,,,,53.6,12.3,,,52.9,0,52.9,96.8,0.6796,regular,
1206,Răzvan Marin,razvan-marin,R. Marin,M,18,1851,279563,رازفان مارين,ر. مارين,31.2,40.5,0,,,False,miss,assisted,right-foot,right,0.016206953674555,3387299,75,,4441,16,959,shot,0,35.1,34.7,,,,40.5,31.2,,,64.9,0,64.9,65.3,,,
1207,Dennis Man,dennis-man,D. Man,M,98,2679,812145,دنيس مان,د. مان,13.1,56.9,0,,,False,save,regular,right-foot,low-right,0.094561725854874,3387291,68,,4060,23,1340,shot,0,48.0,17.1,7.6,54.2,0.0,56.9,13.1,54.2,7.6,52.0,0,52.0,82.9,0.382,,
1208,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,17,259808,70996,"دي بروين, كيفين",ك. د. بروين,22.0,36.0,0,,,True,miss,assisted,right-foot,high-right,0.02843033708632,3387290,67,,3990,24,1410,shot,0,41.0,97.2,,,,36.0,22.0,,,59.0,0,59.0,2.8,,,
1209,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,90,70106,78893,روميلو لوكاكو,ر. لوكاكو,9.0,55.1,0,,,True,save,regular,right-foot,low-right,0.12683482468128,3387289,66,,3940,25,1460,shot,0,47.2,14.6,0.0,52.3,0.0,55.1,9.0,52.3,0.0,52.8,0,52.8,85.4,0.1501,,
1210,Jérémy Doku,jeremy-doku,J. Doku,F,11,39090,934386,"دوكو, جيريمي",ج. دوكو,7.8,34.2,0,,,True,miss,assisted,left-foot,close-left,0.066809684038162,3387283,63,,3722,28,1678,shot,0,56.6,23.6,,,,34.2,7.8,,,43.4,0,43.4,76.4,,,
1211,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,90,70106,78893,روميلو لوكاكو,ر. لوكاكو,7.6,53.0,0,,,True,save,set-piece,right-foot,low-centre,0.13284622132778,3387275,59,,3482,32,1918,shot,0,48.7,0.6,0.3,51.8,0.0,53.0,7.6,51.8,0.3,51.3,0,51.3,99.4,0.1066,,
1212,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,90,70106,78893,روميلو لوكاكو,ر. لوكاكو,15.1,61.7,0,,,True,block,assisted,right-foot,low-centre,0.093594491481781,3387272,58,,3435,33,1965,shot,0,48.6,19.0,7.6,56.3,0.0,61.7,15.1,56.3,7.6,51.4,0,51.4,81.0,,,
1213,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,F,28,1545,925242,فالنتين ميهايلا,ف. ميهايلا,22.0,39.4,0,,,False,miss,assisted,right-foot,high-right,0.022478375583887,3387271,57,,3373,34,2027,shot,0,43.9,80.6,,,,39.4,22.0,,,56.1,0,56.1,19.4,,,
1214,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,17,259808,70996,"دي بروين, كيفين",ك. د. بروين,18.3,50.9,0,,,True,save,assisted,right-foot,low-right,0.044712103903294,3387268,55,,3282,36,2118,shot,0,48.1,1.9,1.8,50.0,0.0,50.9,18.3,50.0,1.8,51.9,0,51.9,98.1,0.1003,,
1215,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,17,259808,70996,"دي بروين, كيفين",ك. د. بروين,20.1,31.5,0,,,True,miss,assisted,right-foot,close-right,0.024317685514688,3387261,52,,3097,39,2303,shot,0,43.2,15.3,,,,31.5,20.1,,,56.8,0,56.8,84.7,,,
1216,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,F,28,1545,925242,فالنتين ميهايلا,ف. ميهايلا,12.2,35.6,0,,,False,miss,regular,left-foot,high-left,0.042402669787407,3387257,48,,2840,43,2560,shot,0,57.8,75.0,,,,35.6,12.2,,,42.2,0,42.2,25.0,,,
1217,Dennis Man,dennis-man,D. Man,M,98,2679,812145,دنيس مان,د. مان,23.2,72.2,0,,,False,save,assisted,left-foot,low-right,0.01571393571794,3387233,46,,2743,45,2657,shot,0,48.1,11.4,1.6,50.9,0.0,72.2,23.2,50.9,1.6,51.9,0,51.9,88.6,0.041,,
1218,Andrei Burcă,andrei-burca,A. Burcă,D,3,321,846999,بوركا ، أندريه,ب. ، أندريه,7.9,49.3,0,,,False,miss,corner,head,high,0.080379672348499,3387231,45,,2689,1,11,shot,0,45.2,80.6,,,,49.3,7.9,,,54.8,0,54.8,19.4,,,
1219,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,17,259808,70996,"دي بروين, كيفين",ك. د. بروين,13.1,63.3,0,,,True,save,fast-break,right-foot,low-left,0.12785361707211,3387207,43,,2522,3,178,shot,0,54.2,0.6,2.3,54.2,0.0,63.3,13.1,54.2,2.3,45.8,0,45.8,99.4,0.6987,,
1220,Dennis Man,dennis-man,D. Man,M,98,2679,812145,دنيس مان,د. مان,14.6,67.9,0,,,False,save,assisted,left-foot,low-right,0.022811891511083,3387203,37,,2160,9,540,shot,0,45.8,3.2,1.0,52.0,0.0,67.9,14.6,52.0,1.0,54.2,0,54.2,96.8,0.2731,,
1221,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,F,11,2812,823631,"لوكيباكيو, دودي",د. لوكيباكيو,15.0,69.7,0,,,True,block,assisted,left-foot,low-right,0.020173916593194,3387202,33,,1973,13,727,shot,0,46.6,19.0,13.3,67.9,0.0,69.7,15.0,67.9,13.3,53.4,0,53.4,81.0,,,
1222,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,F,11,2812,823631,"لوكيباكيو, دودي",د. لوكيباكيو,6.1,29.5,0,,,True,block,corner,left-foot,low-left,0.012737217359245,3387199,31,,1813,15,887,shot,0,53.7,19.0,5.9,34.5,0.0,29.5,6.1,34.5,5.9,46.3,0,46.3,81.0,,,
1223,Jérémy Doku,jeremy-doku,J. Doku,F,11,39090,934386,"دوكو, جيريمي",ج. دوكو,2.7,29.4,0,,,True,save,corner,left-foot,high-left,0.01061639841646,3387200,31,,1811,15,889,shot,0,52.9,22.8,0.5,45.7,0.0,29.4,2.7,45.7,0.5,47.1,0,47.1,77.2,0.0964,,
1224,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,F,28,1545,925242,فالنتين ميهايلا,ف. ميهايلا,18.4,33.1,0,,,False,block,fast-break,right-foot,low-centre,0.030014272779226,3387195,24,,1422,22,1278,shot,0,51.3,19.0,16.6,34.5,0.0,33.1,18.4,34.5,16.6,48.7,0,48.7,81.0,,,
1225,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,F,28,1545,925242,فالنتين ميهايلا,ف. ميهايلا,22.3,45.1,0,,,False,miss,corner,right-foot,high-right,0.020625414326787,3387194,21,,1240,25,1460,shot,0,33.9,98.6,,,,45.1,22.3,,,66.1,0,66.1,1.4,,,
1226,Jan Vertonghen,jan-vertonghen,J. Vertonghen,D,14,2797,16921,"فيرتونغن, جان",ج. فيرتونغن,10.1,45.0,0,,,True,miss,corner,left-foot,high,0.078213751316071,3387192,19,,1105,27,1595,shot,0,52.6,66.7,,,,45.0,10.1,,,47.4,0,47.4,33.3,,,
1227,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,F,11,2812,823631,"لوكيباكيو, دودي",د. لوكيباكيو,12.3,58.7,0,,,True,save,fast-break,left-foot,high-left,0.20473289489746,3387191,18,,1073,28,1627,shot,0,52.9,25.3,1.8,52.5,0.0,58.7,12.3,52.5,1.8,47.1,0,47.1,74.7,0.4478,,
1228,Amadou Onana,amadou-onana,A. Onana,M,8,4949,923973,أونانا ، أمادو مفوم,أ. ، أ. مفوم,23.2,52.8,0,,,True,miss,regular,right-foot,right,0.028834844008088,3387190,18,,1034,28,1666,shot,0,37.1,16.7,2.7,58.8,0.0,52.8,23.2,58.8,2.7,62.9,0,62.9,83.3,,,
1229,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,90,70106,78893,روميلو لوكاكو,ر. لوكاكو,8.5,47.7,0,,,True,block,assisted,right-foot,low-centre,0.1448091417551,3387166,13,,775,33,1925,shot,0,49.1,19.0,6.7,48.4,0.0,47.7,8.5,48.4,6.7,50.9,0,50.9,81.0,,,
1230,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,7714,331737,"تيليمانس, يوري",ي. تيليمانس,21.4,45.2,0,,,True,block,assisted,right-foot,low-centre,0.039791505783796,3387165,11,,653,35,2047,shot,0,49.3,19.0,17.5,46.2,0.0,45.2,21.4,46.2,17.5,50.7,0,50.7,81.0,,,
1231,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,6,6462,997103,رادو دراجوشين,ر. دراجوشين,7.0,51.1,0,,,False,save,corner,head,high-centre,0.19898492097855,3387163,5,,241,41,2459,shot,0,49.0,33.5,0.3,50.7,0.0,51.1,7.0,50.7,0.3,51.0,0,51.0,66.5,0.1334,,
1232,Răzvan Marin,razvan-marin,R. Marin,M,18,1851,279563,رازفان مارين,ر. مارين,24.6,68.9,0,,,False,miss,assisted,right-foot,right,0.025228139013052,3387161,3,,157,43,2543,shot,0,33.4,23.6,,,,68.9,24.6,,,66.6,0,66.6,76.4,,,
1233,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,7714,331737,"تيليمانس, يوري",ي. تيليمانس,18.8,54.3,0,,,True,goal,assisted,right-foot,low-centre,0.041910164058208,3387160,2,,74,44,2626,shot,0,51.3,5.1,,,,54.3,18.8,,,48.7,0,48.7,94.9,0.0575,regular,
1234,Luka Jović,luka-jovic,L. Jović,F,15,17334,319129,"يوفيتش, لوكا",ل. يوفيتش,5.2,49.8,0,,,False,goal,corner,head,low-left,0.18828135728836,3381967,90,6.0,5700,1,600,shot,0,53.3,8.2,,,,49.8,5.2,,,46.7,0,46.7,91.8,0.3217,regular,
1235,Mijat Gaćinović,mijat-gacinovic,M. Gaćinović,M,8,1043,190917,ميجات جاسينوفيتش,م. جاسينوفيتش,14.2,54.2,0,,,False,block,assisted,right-foot,low-centre,0.049549587070942,3381966,90,5.0,5680,1,620,shot,0,49.6,19.0,12.7,53.8,0.0,54.2,14.2,53.8,12.7,50.4,0,50.4,81.0,,,
1236,Ivan Ilić,ivan-ilic,I. Ilić,M,8,2565,877371,"إيليك, إيفان",إ. إيليك,18.7,37.9,0,,,False,block,corner,left-foot,low-centre,0.014302173629403,3381935,86,,5124,5,276,shot,0,51.2,19.0,7.0,44.8,0.0,37.9,18.7,44.8,7.0,48.8,0,48.8,81.0,,,
1237,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,24,3589,980624,لازار ساماردزيتش,ل. ساماردزيتش,17.9,37.0,0,,,False,miss,assisted,left-foot,close-right,0.047577317804098,3381934,83,,4943,8,457,shot,0,41.5,1.4,,,,37.0,17.9,,,58.5,0,58.5,98.6,,,
1238,Žan Karničnik,zan-karnicnik,Ž. Karničnik,D,23,146,896421,,,21.8,67.7,0,,,True,miss,assisted,right-foot,close-left,0.034339867532253,3381884,79,,4722,12,678,shot,0,58.8,4.2,,,,67.7,21.8,,,41.2,0,41.2,95.8,,,
1239,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,13096,331447,سيرج ميلينكوفيتش-سافيك,س. ميلينكوفيتش-سافيك,7.1,47.0,0,,,False,block,set-piece,head,low-centre,0.11723974347115,3381883,75,,4490,16,910,shot,0,49.1,19.0,5.9,47.7,0.0,47.0,7.1,47.7,5.9,50.9,0,50.9,81.0,,,
1240,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,25202,192144,الكسندر ميتروفيتش,ا. ميتروفيتش,6.4,50.7,0,,,False,block,assisted,right-foot,low-centre,0.22699810564518,3381882,72,,4267,19,1133,shot,0,50.0,19.0,5.0,50.5,0.0,50.7,6.4,50.5,5.0,50.0,0,50.0,81.0,,,
1241,Žan Karničnik,zan-karnicnik,Ž. Karničnik,D,23,146,896421,,,4.9,54.5,0,,,True,goal,fast-break,right-foot,low-right,0.60009491443634,3381855,69,,4087,22,1313,shot,0,46.8,8.9,,,,54.5,4.9,,,53.2,0,53.2,91.1,0.9489,regular,
1242,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,25202,192144,الكسندر ميتروفيتش,ا. ميتروفيتش,14.8,64.5,0,,,False,miss,fast-break,right-foot,high,0.039929486811161,3381854,65,,3873,26,1527,shot,0,47.2,69.4,,,,64.5,14.8,,,52.8,0,52.8,30.6,,,
